name,address,prefecture,phone_number,exhibition,image_provider,exhibition_image,museum_url,exhibition_url,startDate,endDate,description,opening_hours,closing_days,admission_fee,access,latitude,longitude,category
"ホキ美術館","〒267-0067 千葉県千葉市緑区あすみが丘東3丁目15","千葉","043-205-1500","Sereneの写実　森本草介・島村信之2人展","©ホキ美術館","/images/exhibition-image/serene.png","https://www.hoki-museum.info/","https://www.hoki-museum.jp/special_exhibition/serene_reality/","2025年5月28日(水)","2025年11月10日(月)","森本草介と島村信之は、ホキ美術館が設立した頃から 作品が所蔵されている作家です。\\n薄塗りのフラットな絵肌、穏やかな風景画や、柔らかな光の表現の人物画…共通点も多い2人の作家ですが、その作品を前にしていると時折、自分の周りが静けさに包まれるような、見ている自分が静かな空間に入り込ん だような、不思議な感覚を覚えることがあります。\\n今回の企画展では、森本草介がかつて友人から作品を ”Sereneな絵” と評されたという話から ”Serene” を展示タイトルに冠し、ホキ美術館が選ぶ ”静” を感じる作家2人による作品をギャラリー1で展示いたします。\\nぜひ実際に作品と対面して、”Sereneな絵” を感じてみてください。","午前10時～午後5時30分\\n入館受付は閉館時間の30分前の午後5時まで","火曜日\\n※火曜日が祝日の場合は開館、翌平日に休館\\n年末年始\\n展示替え期間","一般　2100円（障害者手帳などをお持ちの方　1050円）\\n65歳以上・高校生・大学生　1600円（障害者手帳などをお持ちの方　800円）\\n中学生　1000円（障害者手帳などをお持ちの方　500円）\\n小学生以下　800円（障害者手帳などをお持ちの方　400円）\\n※保護者1人につき小学生2名まで無料","東京駅→JR外房線「土気（とけ）駅」（70分）→京成バス千葉イースト（旧：千葉中央バス）土気駅南口3番乗り場より「ブランニューモール」行き乗車→「あすみが丘東4丁目」下車し徒歩1分",35.522072,140.279979,"美術館"
"埼玉県立近代美術館","〒330-0061 埼玉県さいたま市浦和区常盤9丁目30－1","埼玉","048-824-0111","Nerhol 種蒔きと烏 Misreading Righteousness","","/images/exhibition-image/1560030.jpg","https://pref.spec.ed.jp/momas/","https://pref.spec.ed.jp/momas/2025nerhol","2025年7月12日(土)","2025年10月13日(月)","グラフィックデザイナー田中義久と彫刻家飯田竜太によるアーティストデュオ「Nerhol」による最新展覧会です。人物写真の束に彫刻を施したユニークな作品で注目を集めた彼らは、写真と彫刻の枠を超えて、環境や社会、可視・不可視といった複雑なテーマに挑んできました。\\n本展では、前回の大規模個展「水平線を捲る」（2024年・千葉市美術館）に続き、未発表作を含む約80点を展示。タイトル「種蒔きと烏」には、一つの行為が「正しさ」と「誤り」の両面を持つという視点が込められています。見る側の解釈を揺さぶり、日常の見方に新たな気づきをもたらす展覧会です。","10:00～17:30 （展示室への入場は17:00まで）","月曜日（ただし、7月21日、8月11日、9月15日、10月13日は開館）","一般1400円（1120円）、大高生1120円（900円）//n※(　) 内は20名以上の団体料金//n※中学生以下は無料\\n※障害者手帳等をご提示の方 (付き添いの方1名を含む) は無料","JR京浜東北線北浦和駅西口より徒歩3分（北浦和公園内）\\nJR東京駅、新宿駅から北浦和駅まで、それぞれ約35分",35.869767,139.643207,"美術館"
"川越市立美術館","〒350-0053 埼玉県川越市郭町2丁目30－1","埼玉","049-228-8080","〈小江戸文化シリーズ〉6　勝田蕉琴展","","/images/exhibition-image/1560030.jpg","https://www.city.kawagoe.saitama.jp/artmuseum/index.html","https://www.city.kawagoe.saitama.jp/artmuseum/tenrankai/1013563/1017257.html","2025年10月25日(土)","2025年12月7日(日)","明治から昭和にかけて活躍した日本画家・勝田蕉琴（1879–1963）は、福島県棚倉町の出身です。岡倉天心の推薦を受けて、近代インド美術の中心地であるカルカッタの美術学校で教鞭をとった経歴を持ち、帰国後は帝展（帝国美術院展覧会）をはじめとする官展で実力を発揮しました。\\m蕉琴は、日本画の伝統を重んじながらも異文化での経験を作品に活かし、東洋的な感性と国際的な視野を融合させた独自の表現を築きました。\\nまた、彼の父が仕えていた松平周防守家が幕末期に川越藩主となった経緯もあり、蕉琴自身も川越と深い縁を持っています。そうした背景から、川越ゆかりの日本画家としても紹介されています。\\n本展では、蕉琴の多彩な画業を通じて、近代日本画の展開とその国際的広がりにふれる貴重な機会となっています。","午前9時から午後5時まで(入場は午後4時30分まで)","月曜日(休日の場合は翌火曜日) 年末年始　特別整理期間","一般　700円（560円） 大学生・高校生　350円（280円） 中学生以下　無料\\n（　）内は20人以上の団体料金。","「川越駅」東口7番バス乗り場　東武バス・川越06系統「川越運動公園/埼玉医大総合医療センター/上尾駅西口」行きに乗車　川越市役所で下車し徒歩5分\\n「川越駅」東口1・2・4・5・6番バス乗り場　東武バス・川越01、02、03、04、09、若02、東坂02系統「蔵のまち」経由に乗車　札の辻で下車し徒歩8分",35.925591,139.490859,"美術館"
"さいたま市大宮盆栽美術館","〒331-0804 埼玉県さいたま市北区土呂町2丁目24－3","埼玉","048-780-2091","緑のフロンティア ー大宮盆栽村100年ー","©さいたま市大宮盆栽美術館","/images/exhibition-image/大宮盆栽村.png","https://www.bonsai-art-museum.jp/ja/","https://www.bonsai-art-museum.jp/ja/exhibition/exhibition-10729/","2025年10月3日(金)","2025年12月10日(水)","1923年の関東大震災後、東京から移り住んだ盆栽師たちが武蔵野台地を開拓して誕生した「大宮盆栽村」。その始まりは1925年（大正14年）、清大園の清水利太郎が最初の住人となったことにさかのぼります。\\n本展では、100年の歩みを振り返りながら、盆栽村の歴史と文化を紹介。地図や観光パンフレット、古写真など貴重な資料を通じて、東京時代から続く盆栽園の発展の軌跡をたどります。\\nさらに、各盆栽園から借用した盆栽の展示では、園ごとの個性豊かな作品を鑑賞できるほか、当時の人々の姿を収めたアーカイブ映像も上映。盆栽を愛した人々の精神や地域の文化が、現代にどのようにつながっているのかを感じ取れる内容となっています。","(3月～10月）午前9時～午後4時30分 ※入館は午後4時まで\\n（11月～2月）午前9時～午後4時　※入館は午後3時30分まで","木曜日（祝日の場合は開館）\\n年末年始、臨時休館日あり","一般 310円（200円）\\n高大生・65歳以上 150円（100円）／ 小中学生 100円（50円）\\n※障害者手帳をお持ちの方と、付き添いの方1名は半額","JR宇都宮線「土呂駅」下車　東口より徒歩5分\\n東武アーバンパークライン「大宮公園駅」下車　徒歩10分",35.928796,139.633274,"美術館"
"国立国際美術館","〒530-0005 大阪府大阪市北区中之島4丁目2－55 国立国際美術館","大阪","06-6447-4680","非常の常","","/images/exhibition-image/1560030.jpg","https://www.nmao.go.jp/","https://www.nmao.go.jp/events/event/20250628_hijou-no-jou/","2025年6月28日(土)","2025年10月5日(日)","気候災害、戦争、パンデミック、そして生成AIの登場による情報の混乱──私たちは、日常のすぐ隣に「非常事態」がある現代を生きています。これらの出来事は、住む場所や人とのつながり、日常そのものを脅かし、生き方そのものを問い直す状況をつくり出しています。\\n本展では、そうした不安定な時代を背景に、8名の作家たちが見つめる現代の姿を紹介。混乱の中にある個人の感情、テクノロジーと向き合うまなざし、そして未来に向けた想像力を、それぞれの表現を通して探ります。\\n「非常の常」の中で、私たちはどのように希望を持ち、進んでいけるのか──作品を通じてその問いに触れてみてください。","10:00 – 17:00　入場は16:30まで\\n毎週金・土曜日　10:00 – 20:00　入場は19:30まで\\n※開館時間は臨時に変更する場合があります。","月曜日（ただし7月21日、8月11日、9月15日は開館）、7月22日、8月12日、9月16日","一般　1500円（1300円）	大学生	900円（800円）\\n※（　）内は20名以上の団体料金および夜間割引料金（対象時間：金曜・土曜の17:00 – 20:00）\\n※高校生以下・18歳未満無料（要証明）\\n※心身に障がいのある方とその付添者1名は無料（要証明）","京阪\\n中之島線「渡辺橋駅」2番出口より南西へ徒歩約5分\\n淀屋橋駅［7番出口］より土佐堀川を越え西へ徒歩約15分\\nOsaka Metro\\n四つ橋線「肥後橋駅」3番出口より西へ徒歩約10分\\n御堂筋線 淀屋橋駅［7番出口］より土佐堀川を越え西へ徒歩約15分\\nJR\\n新福島駅［2番出口］より南へ徒歩約10分\\n大阪環状線 福島駅より南へ徒歩約15分\\n大阪駅より南西へ徒歩約20分",34.691821,135.491977,"美術館"
"国立国際美術館","〒530-0005 大阪府大阪市北区中之島4丁目2－55 国立国際美術館","大阪","06-6447-4680","プラカードのために","","/images/exhibition-image/1560030.jpg","https://www.nmao.go.jp/","https://www.nmao.go.jp/events/event/20251101_for-a-placard/","2025年11月1日(土)","2026年2月15日(日)","紙や板に書かれた一言が、人々の心を動かし、社会に問いを投げかける。プラカードというシンプルな表現手段は、時に現実への抵抗や希望の象徴となります。\\n本展は、1961年に美術家・田部光子が綴った文章「プラカードの為に」から着想を得て、「生きること」や「尊厳」をテーマに活動してきた7名の作家による作品を紹介。日常の中で芽生える思いや、声なき声をすくい取った表現を通じて、個人が社会とどう向き合い、発信していけるのかを考えます。\\n声をあげること、掲げることの力を、静かに、しかし力強く感じられる展示です。","10:00 – 17:00　入場は16:30まで\\n毎週金・土曜日　10:00 – 20:00　入場は19:30まで\\n※開館時間は臨時に変更する場合があります。","月曜日（ただし11月3日、11月24日、1月12日は開館）、11月4日、11月25日、1月13日、年末年始（12月28日-1月5日）","一般　1500円（1300円）	大学生	900円（800円）\\n※（　）内は20名以上の団体料金および夜間割引料金（対象時間：金曜・土曜の17:00 – 20:00）\\n※高校生以下・18歳未満無料（要証明）\\n※心身に障がいのある方とその付添者1名は無料（要証明）","京阪\\n中之島線「渡辺橋駅」2番出口より南西へ徒歩約5分\\n淀屋橋駅［7番出口］より土佐堀川を越え西へ徒歩約15分\\nOsaka Metro\\n四つ橋線「肥後橋駅」3番出口より西へ徒歩約10分\\n御堂筋線 淀屋橋駅［7番出口］より土佐堀川を越え西へ徒歩約15分\\nJR\\n新福島駅［2番出口］より南へ徒歩約10分\\n大阪環状線 福島駅より南へ徒歩約15分\\n大阪駅より南西へ徒歩約20分",34.691821,135.491977,"美術館"
"大阪中之島美術館","〒530-0005 大阪府大阪市北区中之島4丁目3－1","大阪","06-6479-0550","小出楢󠄀重　新しき油絵","","/images/exhibition-image/1560030.jpg","https://nakka-art.jp/","https://nakka-art.jp/exhibition-post/koide-2025/","2025年9月13日(土)","2025年11月24日(月)","大阪出身の近代洋画家・小出楢重（1887–1931）による25年ぶりの回顧展です。日本人による油彩表現の可能性を追求した小出は、静物画や裸婦像を通して独自の世界観を築き、「裸婦の楢重」とも称されました。とくに晩年の芦屋時代に描かれた裸体像では、大胆なデフォルメと艶やかな色彩で、日本女性の美を力強く表現しています。\\n本展では、初期から晩年までの代表的な油彩画を中心に、素描やガラス絵、装幀・挿絵、随筆など、小出の多彩な創作活動にも焦点を当て、その芸術世界を幅広く紹介します。近代日本絵画の発展に貢献した画家の歩みをたどる貴重な機会です。","10:00 – 17:00（入場は16:30まで）＊9/13（土）、9/14（日）のみ10:00 – 19:00（入場は18:30まで）","月曜日、10/14（火）、11/4（火）\\n＊9/15（月・祝）、10/13（月・祝）、11/3（月・祝）、11/24（月・休）は開館","一般　　1700円（団体 1500円）\\n高大生　1200円（団体 1000円）\\n中学生以下　無料\\n＊障がい者手帳（身体障がい者手帳、療育手帳、精神障がい者保健福祉手帳）をお持ちの方（介護者1名を含む）は、当日料金の半額（要証明）。","京阪 中之島線 渡辺橋駅（2番出口）より南西へ徒歩約5分 淀屋橋駅（7番出口）より土佐堀川を越え西へ徒歩約15分\\nOsaka Metro 四つ橋線 肥後橋駅（4番出口）より西へ徒歩約10分 御堂筋線 淀屋橋駅（7番出口）より土佐堀川を越え西へ徒歩約15分\\nJR 大阪環状線 福島駅／東西線 新福島駅（2番出口）より南へ徒歩約10分 大阪駅より南西へ徒歩約20分\\n阪神 福島駅より南へ徒歩約10分 大阪梅田駅より南西へ徒歩約15分\\n阪急 大阪梅田駅より南西へ徒歩約20分",34.692453,135.491386,"美術館"
"京都市京セラ美術館","〒606-8344 京都府京都市左京区岡崎円勝寺町124","京都","075-771-4334","どこ見る？どう見る？西洋絵画！  ルネサンスから印象派まで","","/images/exhibition-image/1560030.jpg","https://kyotocity-kyocera.museum/","https://kyotocity-kyocera.museum/exhibition/20250625-20251013-2","2025年6月25日(水)","2025年10月13日(月)","本展では、アメリカ・サンディエゴ美術館の貴重な所蔵作品を中心に、国立西洋美術館の名作も加えながら、「西洋絵画の見方・楽しみ方」に焦点を当てた新しい鑑賞体験を提案します。\\nジョルジョーネやサンチェス・コターンなど、日本初公開となる世界的名画が多数登場。ルネサンスから19世紀末までの約600年にわたる西洋美術の流れをたどりながら、「どこを見たら面白い？」「どう読み解けばいい？」といった視点が提示され、観る楽しさが広がる構成になっています。\\n美術に詳しくない方でも、自分なりの「見どころ＝どこみる？」を発見できるよう工夫されており、絵画との距離をぐっと縮めてくれる展覧会です。","10:00-18:00(最終入場時間は展来会により異なります)","月曜日（ただし、祝日の場合は開館）","一般：2200円（2000円） 大学生・高校生：1400円（1200円） 中校生・小学生：900円（700円）\\n※未就学児無料\\n※学生料金でご入場の際には学生証をご提示ください（小学生除く）\\n※（　）内は前売、20名以上の団体料金\\n※障害者手帳等ご提示の方は本人及び介護者1名無料（障害者手帳等確認できるものをご持参ください）\\n※価格はすべて税込み","地下鉄東西線「東山駅」より徒歩約8分 京阪「三条駅」・地下鉄東西線「三条京阪駅」より徒歩約16分",35.012938,135.78359,"美術館"
"京都国立近代美術館","〒606-8344 京都府京都市左京区岡崎円勝寺町26－1","京都","075-761-4111","没後50年 堂本印象 自在なる創造","©京都国立近代美術館","/images/exhibition-image/doumotoinsyou.jpg","https://www.momak.go.jp/","https://www.momak.go.jp/Japanese/exhibitionarchive/2025/463.html","2025年10月7日(火)","2025年11月24日(月)","近代日本画の巨匠・堂本印象（1891–1975）の没後50年を記念した大規模回顧展です。京都画壇を代表する存在として活躍した堂本は、初期には緻密で格調高い具象画を描き、帝展などの官展で数々の受賞を重ねました。その後60歳を過ぎてから渡欧し、抽象表現へと大胆に転じたことで知られます。\\n本展では、《深草》《調鞠図》《華厳》といった初期の名作から、躍動的な筆致で描かれた晩年の抽象画まで、画風の変遷をたどる代表作が一堂に会します。伝統と革新を往還しながら、自身の芸術を深めていった堂本印象の創作の軌跡に触れられる貴重な機会です。","午前10時～午後6時（入館は午後5時30分まで） 毎週金曜日は午後8時（入館は午後7時30分）まで","月曜日（ただし、10月13日（月・祝）、11月3日（月・祝）、11月24日（月・休）は開館）、10月14日（火）、11月4日（火）","一般：1500円（1300円）大学生：700円（600円）\\n※（）内は前売と20名以上の団体及び夜間割引（金曜午後6時以降）\\n※高校生以下・18歳未満は無料。\\n※心身に障がいのある方と付添者1名は無料。\\n※ひとり親家庭の世帯員の方は無料。","JR・近鉄京都駅前（A1のりば）から市バス5番 銀閣寺・岩倉行「岡崎公園 美術館・平安神宮前」下車すぐ\\n市バス105番 平安神宮･銀閣寺行「岡崎公園 美術館・平安神宮前」下車すぐ（105番は土曜日・休日のみ運行）\\nJR・近鉄京都駅前（B3のりば）から市バス86番 清水寺 祇園・平安神宮行「岡崎公園 美術館・平安神宮前」下車すぐ\\n阪急烏丸駅・京都河原町駅、京阪三条駅から市バス5番 銀閣寺・岩倉行「岡崎公園 美術館・平安神宮前」下車すぐ",35.012371,135.781955,"美術館"
"兵庫県立美術館","〒651-0073 兵庫県神戸市中央区脇浜海岸通1丁目1－1","兵庫","078-262-1011","リビング・モダニティ 住まいの実験1920s-1970s","","/images/exhibition-image/1560030.jpg","https://www.artm.pref.hyogo.jp/","https://www.artm.pref.hyogo.jp/exhibition/t_2509/index.html","2025年9月20日(土)","2026年1月4日(日)","「リビング・モダニティ　住まいの実験 1920s－1970s」展は、20世紀のモダン・ハウスに焦点を当てた建築展です。ル・コルビュジエやミース・ファン・デル・ローエといった近代建築の巨匠たちが提案した、機能性と快適性、さらには芸術性を兼ね備えた“理想の住まい”を紹介します。\\n展示では、1920年代から70年代にかけて設計された14の住宅を中心に、衛生・素材・窓・キッチン・調度品・メディア・ランドスケープという7つのテーマで構成。これらの住宅は、当時の技術革新だけでなく、地域性や家族構成、住む人の個性までも反映した実験的な空間であり、今なお私たちの住まいの在り方に影響を与えています。\\n写真や図面、模型、家具、テキスタイルなど多様な資料を通して、20世紀の住宅建築がもたらした生活の革新を、視覚的かつ多角的に体感できる展覧会です。","10:00～18:00（入場は17:30まで）","月曜日 ただし、10月13日[月・祝]、11月3日[月・祝]、11月24日[月・振休]は開館、10月14日[火]、11月4日[火]、11月25日[火]、12月31日[水]、1月1日[木]は休館","一般　1800円　大学生　1000円　高校生以下　無料　70歳以上　900円　障害者手帳等お持ちの方 (一般)　450円　障害者手帳等お持ちの方 (大学生)　250円","JR：神戸線灘駅南口から南へ徒歩約10分\\n阪神電車：岩屋駅（兵庫県立美術館前）から南へ徒歩約8分\\n阪急電車：神戸線王子公園駅西口から南西へ徒歩約20分",34.69916,135.217699,"美術館"
"奈良県立美術館","〒630-8213 奈良県奈良市登大路町10－6","奈良","0742-23-3968","奈良ゆかりの現代作家展　安藤榮作　ー約束の船ー","©奈良県立美術館","/images/exhibition-image/andoueisaku.jpg","https://www.pref.nara.jp/11842.htm","https://www.pref.nara.jp/69828.htm","2025年9月13日(土)","2025年11月16日(日)","奈良県天理市を拠点に活動する彫刻家・安藤榮作による展覧会です。安藤は2011年、東日本大震災で福島県いわき市の自宅やアトリエを失い、原発事故を契機に奈良へ移住しました。それ以降、吉野のヒノキをはじめとする奈良の木材や廃材を用い、手斧で刻み込む独自の木彫を続けています。\\n本展では、震災後から約15年間に制作された作品の中から、《鳳凰》（2016年）、《福島原発爆発ドローイング》(2013–2019)といった代表作に加え、新作インスタレーション《約束の船.2025》を公開。木を素材とした力強い表現を通じて、自然や土地の記憶、そして人々の魂への眼差しを感じられる内容となっています。","午前9時～午後5時　入館は4時30分まで","月曜日（祝日の場合は翌平日） 年末年始　展示替期間中","未定","近鉄・奈良駅／1番出口から徒歩5分\\nJR・奈良駅／東口バス乗り場から奈良交通バス「県庁前」下車",34.685889,135.832656,"美術館"
"北海道立近代美術館","〒060-0001 北海道札幌市中央区北1条西17丁目","北海道","011-644-6881","【近美コレクション】1945-2025　美術は何を記憶しているか","","/images/exhibition-image/1560030.jpg","https://artmuseum.pref.hokkaido.lg.jp/knb","https://artmuseum.pref.hokkaido.lg.jp/knb/exhibition/program/257","2025年7月19日(土)","2025年11月24日(月)","2025年は、第二次世界大戦の終結から80年という節目の年です。この80年間、日本と世界は急激な変化を経験し、社会情勢や人々の価値観は大きく揺れ動いてきました。こうした激動の時代の中で、美術は単なる表現手段にとどまらず、戦争、復興、経済成長、災害、テクノロジーの進化など、社会の出来事と密接に関わりながら発展してきました。\\n本展では、美術がどのようにその時代の「記憶」を表し、あるいは問いかけてきたのかをひもときながら、戦後から現代に至る日本の社会と美術の歩みを振り返ります。絵画、彫刻、映像、インスタレーションなど、多様な表現を通して、私たちがどのような時代を生き、どんな思いを継いできたのかを再考する機会となるでしょう。","9:30 -17:00（入場は16:30まで）\\n2025.8.22から9.5までの金曜日は、夜間開館のため9:30-19:30（入場は19:00まで）\\n7.25のカルチャーナイトは、9:30-21:00（入場は20:30まで）","月曜日（月曜日が祝日または振替休日のときは開館、翌平日は休館。11.4は芸術週間のため開館）\\n年末年始（12.29-1.3）\\n展示替期間等","一般 510円、大学生・高校生 250円、65歳以上・中学生以下・障害者手帳提示と付き添い1名 無料","「地下鉄西18丁目駅」4番出口から徒歩約5分",43.060166,141.330274,"美術館"
"十和田市現代美術館","〒034-0082 青森県十和田市西二番町10－9","青森","0176-20-1127","エルヴィン・ヴルム 人のかたち","©十和田市現代美術館","/images/exhibition-image/Erwin.png","https://towadaartcenter.com/","https://towadaartcenter.com/exhibitions/erwin_wurm/","2025年4月12日(土)","2025年11月16日(日)","2025年4月12日から11月16日まで、オーストリアの現代アーティスト、エルヴィン・ヴルムの日本初個展が十和田市現代美術館で開催されます。ヴルムは、彫刻を起点としながらも、写真・映像・絵画など多様なメディアを用いて、伝統的な「彫刻」という枠組みを大胆に超える作品を生み出してきた作家です。\\n彼の作品の特徴は、ユーモラスで風刺的な表現を通じて、日常に潜む社会のルールや制度、権力のあり方に疑問を投げかける点にあります。本展では、歪んだ教室空間に「古びた教材」が掲示され、教育制度のもつ「正しさ」や「常識」を問い直す《学校》が初公開されます。また、奇妙なポーズの司祭や修道女を撮影したシリーズや、「皮膚」「平らな彫刻」といった最新シリーズも紹介され、多様なアプローチから作品世界が展開されます。\\nなお、ヴルムの代表作《ファット・ハウス》《ファット・カー》を常設展示しているのは日本では十和田市現代美術館だけであり、本展は彼の創作全体を体感できる貴重な機会となるでしょう。現代美術の視点から「当たり前」を見つめ直すきっかけとして、ぜひ訪れてみてください。","9:00 – 17:00（最終入館 16:30）","月曜日（月曜日が祝日の場合は、その翌日） 、 年末年始\\n※イベントや工事、メンテナンス等で臨時休館することがあります。","一般 ： 1800円(常設店含む)、高校生以下無料","十和田観光電鉄バス「八戸駅」東口5番から「本町東」行き。「官庁街通」バス停下車（所要時間 約60分）、美術館まで徒歩5分。\\n十和田観光電鉄バス「七戸十和田駅」南口2番から「三本木営業所」行き。「十和田市現代美術館前」下車（所要時間 約35分）。",40.614095,141.209115,"美術館"
"秋田県立美術館","〒010-0001 秋田県秋田市中通1丁目4－2","秋田","018-853-8686","巨匠たちのパレット展","","/images/exhibition-image/1560030.jpg","https://www.akita-museum-of-art.jp/index.htm","https://www.akita-museum-of-art.jp/event/show_detail.php?serial_no=450","2025年9月13日(土)","2025年11月9日(日)","普段は作品の裏側に隠れ、あまり目にすることのない画家の道具「パレット」。絵具を混ぜ、色を作り出すこの画材には、画家の個性や色彩感覚、そして創作への姿勢が如実に表れています。本展では、絵画とともにパレットそのものに着目し、作家たちの創作の舞台裏を可視化します。\\n展示の中心は、笠間日動美術館（茨城県）所蔵の貴重なコレクション。梅原龍三郎、東郷青児、宮本三郎といった日本洋画の巨匠から、ピカソ、マティス、ダリといった世界的な作家たちまで、実際に使用したパレットとその作品が並びます。\\n一つひとつのパレットには、色彩の配置や筆跡、使い込まれた痕跡が残されており、それらはまるで作家の「思考の地図」。中には、本人を象徴するモチーフが描かれているものもあり、まさに作品と一体となった創作の記録といえます。\\n絵そのものだけでは見えてこない、画家たちの手の動きや色へのこだわり、感性の源を読み取ることができる本展。アトリエの空気を感じながら、名画の誕生に秘められた物語をじっくりとお楽しみください。","午前10時から午後6時（最終入館は午後5時30分）","不定休（ただしメンテナンスなどで臨時に休館になる場合がありますので事前にご確認の上お越しください。）","一般／1000(800)円　高・大学生／800(600)円　中学生以下無料\\n※（ ）内は20名以上の団体、前売券の料金\\n※高・大学生は要学生証提示\\n※障がい者手帳・療育手帳・精神障がい者保健福祉手帳持参の方と付添1名は半額（ミライロID可）。美術館での当日券販売のみ","JR秋田駅より徒歩10分",39.717552,140.121659,"美術館"
"岩手県立美術館","〒020-0866 岩手県盛岡市本宮松幅12-3","岩手","019-658-1711","澤田哲郎展","","/images/exhibition-image/1560030.jpg","https://www.ima.or.jp/","https://www.ima.or.jp/exhibition/temporary/20251015.html","2025年10月15日(水)","2025年11月30日(日)","盛岡市出身の画家・**澤田哲郎（さわだ てつろう）**は、およそ半世紀にわたる創作の中で、具象画から抽象画、そして幻想的な絵画へと作風を大胆に変化させながら、独自の世界観を追求し続けた異色の画家です。\\n本展では、澤田の初期の具象的な風景画・人物画から、後期のサムホール（小型キャンバス）に描かれた幻想的で繊細な作品までを一堂に展示。変遷する作風を時系列でたどることで、澤田が「表現すること」と常に格闘し続けたその軌跡を感じ取ることができます。\\n澤田の作品は、単なる技法の変化にとどまらず、その時代ごとに異なる精神性や哲学的な思索が色濃く反映されています。モチーフや構図、色彩の選び方などに、画家の内面が巧みに投影されており、観る者に多様な感情や想像を喚起します。\\n作品ごとに変貌する画風を通して、澤田哲郎という一人の画家が何を見つめ、何を描こうとしたのか——その深層に触れる貴重な機会です。変化を恐れず挑戦し続けた彼の**「絵を描くこと」の真髄**に、ぜひ触れてみてください。","開館時間：9:30〜18:00（入館は17:30まで）","月曜日（11月3日、11月24日は開館）、11月4日、11月25日","[一般] 前売800円（当日1000円）\\n[高校生・学生] 前売500円（当日600円）\\n[小学生・中学生] 前売300円（当日400円）\\n＊当日券の販売は当館のみです。\\n＊当日券をお買い求めの際、次の割引があります。\\n・20名以上の団体は前売料金と同額\\n・療育手帳、身体障害者手帳、精神障害者保健福祉手帳をご提示の方、およびその付き添いの方1名は半額","盛岡駅東口より岩手県交通バス『盛南ループ200』乗車、「県立美術館前」下車\\n下川原 先回り（左回り）盛岡駅東口バスプール（10）番乗り場　美術館まで約13分　250円）\\n菜園    先回り（右回り）盛岡駅東口バスプール  （5）番乗り場　美術館まで約31分　250円）\\n盛岡駅西口より徒歩約20分（約1.7km）",39.693583,141.124838,"美術館"
"豊田市美術館","〒471-0034 愛知県豊田市小阪本町8丁目5－1","愛知","0565-34-6610","アンチ・アクション　彼女たち、それぞれの応答と挑戦","","/images/exhibition-image/1560030.jpg","https://www.museum.toyota.aichi.jp/","https://www.museum.toyota.aichi.jp/exhibition/antiaction?t=plan","2025年10月4日(土)","2025年11月30日(日)","1950～60年代の日本の女性美術家たちの創作活動を、「アンチ・アクション」という視点から再評価する展覧会です。\\n当時、力強い筆致や身体的な動きを重視する「アクション・ペインティング」や「アンフォルメル」といった男性的表現が美術界を席巻していました。しかし、そうした表現が中心的に評価される一方で、異なるアプローチをとった多くの女性美術家たちの作品は、歴史の中で見過ごされがちでした。\\n本展では、草間彌生、田中敦子、福島秀子ら14名の女性美術家による約120点の作品を紹介。彼女たちは、あえて激しい身体性やアクション性に依らず、静けさ、繊細さ、反復、構造性などを用いた独自の表現方法で、時代や美術への挑戦を試みていました。\\nまた、展覧会のキーワードである「アンチ・アクション」は、2019年刊行の中嶋泉著『アンチ・アクション』に基づくもので、ジェンダーの視点から戦後美術を見直すアプローチを取り入れています。\\n本展を通じて、表現の多様性とその背景にあるジェンダーの問題に目を向けることで、これまで光の当たらなかった女性美術家たちの創作の深みと革新性を改めて体感することができるでしょう。","10時～17時30分 （入場は17時まで）","月曜日（祝日の場合は開館）","	一般1500円、高校・大学生1000円、中学生以下無料\\n*オンラインチケット、前売券及び20名以上の団体は200円割引（他割引との併用不可）\\n*本チケットで美術館本館のコレクション展及び髙橋節郎館の展示もご覧いただけます。\\n*高校・大学生の方は、学生証をご提示ください。","名鉄豊田市駅または愛知環状鉄道新豊田駅より約800m",35.079993,137.151785,"美術館"
